Name,time,Position,Velocity,Effort
Joint1,0.02,0.0,0.0,0.0
Joint1,0.04,0.0,0.0,0.0
Joint1,0.06,0.0,0.0,0.0
Joint1,0.08,0.0,0.0,0.0
Joint1,0.1,0.0,0.0,0.0
Joint1,0.12000000000000001,0.0,0.0,0.0
Joint1,0.14,0.0,0.0,0.0
Joint1,0.16,0.0,0.0,0.0
Joint1,0.18,0.0,0.0,0.0
Joint1,0.19999999999999998,0.0,0.0,0.0
Joint1,0.21999999999999997,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.23999999999999996,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.25999999999999995,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.27999999999999997,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.3,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.32,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.34,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.36000000000000004,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.38000000000000006,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.4000000000000001,0.004519799130609847,0.5345675955474657,300.0
Joint1,0.4200000000000001,0.02153464974233099,1.16049641544694,300.0
Joint1,0.4400000000000001,0.02153464974233099,1.16049641544694,300.0
Joint1,0.46000000000000013,0.02153464974233099,1.16049641544694,300.0
Joint1,0.48000000000000015,0.02153464974233099,1.16049641544694,300.0
Joint1,0.5000000000000001,0.02153464974233099,1.16049641544694,300.0
Joint1,0.5200000000000001,0.02153464974233099,1.16049641544694,300.0
Joint1,0.5400000000000001,0.02153464974233099,1.16049641544694,300.0
Joint1,0.5600000000000002,0.02153464974233099,1.16049641544694,300.0
Joint1,0.5800000000000002,0.02153464974233099,1.16049641544694,300.0
Joint1,0.6000000000000002,0.02153464974233099,1.16049641544694,300.0
Joint1,0.6200000000000002,0.050821290251119144,1.759505878922936,300.0
Joint1,0.6400000000000002,0.050821290251119144,1.759505878922936,300.0
Joint1,0.6600000000000003,0.050821290251119144,1.759505878922936,300.0
Joint1,0.6800000000000003,0.050821290251119144,1.759505878922936,300.0
Joint1,0.7000000000000003,0.050821290251119144,1.759505878922936,300.0
Joint1,0.7200000000000003,0.050821290251119144,1.759505878922936,300.0
Joint1,0.7400000000000003,0.050821290251119144,1.759505878922936,300.0
Joint1,0.7600000000000003,0.050821290251119144,1.759505878922936,300.0
Joint1,0.7800000000000004,0.050821290251119144,1.759505878922936,300.0
Joint1,0.8000000000000004,0.050821290251119144,1.759505878922936,300.0
Joint1,0.8200000000000004,0.09170073510007981,2.31774978654534,300.0
Joint1,0.8400000000000004,0.09170073510007981,2.31774978654534,300.0
Joint1,0.8600000000000004,0.09170073510007981,2.31774978654534,300.0
Joint1,0.8800000000000004,0.09170073510007981,2.31774978654534,300.0
Joint1,0.9000000000000005,0.09170073510007981,2.31774978654534,300.0
Joint1,0.9200000000000005,0.09170073510007981,2.31774978654534,300.0
Joint1,0.9400000000000005,0.09170073510007981,2.31774978654534,300.0
Joint1,0.9600000000000005,0.09170073510007981,2.31774978654534,300.0
Joint1,0.9800000000000005,0.09170073510007981,2.31774978654534,300.0
Joint1,1.0000000000000004,0.09170073510007981,2.31774978654534,300.0
Joint1,1.0200000000000005,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.0400000000000005,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.0600000000000005,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.0800000000000005,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.1000000000000005,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.1200000000000006,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.1400000000000006,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.1600000000000006,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.1800000000000006,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.2000000000000006,0.14322719219619984,2.8224593772090065,300.0
Joint1,1.2200000000000006,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.2400000000000007,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.2600000000000007,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.2800000000000007,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.3000000000000007,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.3200000000000007,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.3400000000000007,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.3600000000000008,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.3800000000000008,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.4000000000000008,0.2042139906326259,3.2623827384596913,300.0
Joint1,1.4200000000000008,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.4400000000000008,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.4600000000000009,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.4800000000000009,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.5000000000000009,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.520000000000001,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.540000000000001,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.560000000000001,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.580000000000001,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.600000000000001,0.27326840800432795,3.6282290399552584,300.0
Joint1,1.620000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.640000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.660000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.680000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.700000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.720000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.740000000000001,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.7600000000000011,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.7800000000000011,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.8000000000000012,0.34883505090945466,3.9130706993021946,300.0
Joint1,1.8200000000000012,0.4292463706813727,4.112645304195106,300.0
Joint1,1.8400000000000012,0.4292463706813727,4.112645304195106,300.0
Joint1,1.8600000000000012,0.4292463706813727,4.112645304195106,300.0
Joint1,1.8800000000000012,0.4292463706813727,4.112645304195106,300.0
Joint1,1.9000000000000012,0.4292463706813727,4.112645304195106,300.0
Joint1,1.9200000000000013,0.4292463706813727,4.112645304195106,300.0
Joint1,1.9400000000000013,0.4292463706813727,4.112645304195106,300.0
Joint1,1.9600000000000013,0.4292463706813727,4.112645304195106,300.0
Joint1,1.9800000000000013,0.4292463706813727,4.112645304195106,300.0
Joint1,2.0000000000000013,0.4292463706813727,4.112645304195106,300.0
Joint1,2.0200000000000014,0.5127777355429268,4.225501953443239,300.0
Joint1,2.0400000000000014,0.5127777355429268,4.225501953443239,300.0
Joint1,2.0600000000000014,0.5127777355429268,4.225501953443239,300.0
Joint1,2.0800000000000014,0.5127777355429268,4.225501953443239,300.0
Joint1,2.1000000000000014,0.5127777355429268,4.225501953443239,300.0
Joint1,2.1200000000000014,0.5127777355429268,4.225501953443239,300.0
Joint1,2.1400000000000015,0.5127777355429268,4.225501953443239,300.0
Joint1,2.1600000000000015,0.5127777355429268,4.225501953443239,300.0
Joint1,2.1800000000000015,0.5127777355429268,4.225501953443239,300.0
Joint1,2.2000000000000015,0.5127777355429268,4.225501953443239,300.0
Joint1,2.2200000000000015,0.5977035311050214,4.252954697621431,300.0
Joint1,2.2400000000000015,0.5977035311050214,4.252954697621431,300.0
Joint1,2.2600000000000016,0.5977035311050214,4.252954697621431,300.0
Joint1,2.2800000000000016,0.5977035311050214,4.252954697621431,300.0
Joint1,2.3000000000000016,0.5977035311050214,4.252954697621431,300.0
Joint1,2.3200000000000016,0.5977035311050214,4.252954697621431,300.0
Joint1,2.3400000000000016,0.5977035311050214,4.252954697621431,300.0
Joint1,2.3600000000000017,0.5977035311050214,4.252954697621431,300.0
Joint1,2.3800000000000017,0.5977035311050214,4.252954697621431,300.0
Joint1,2.4000000000000017,0.5977035311050214,4.252954697621431,300.0
Joint1,2.4200000000000017,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.4400000000000017,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.4600000000000017,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.4800000000000018,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.5000000000000018,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.520000000000002,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.540000000000002,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.560000000000002,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.580000000000002,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.600000000000002,0.6823502968652395,4.1988351702568645,300.0
Joint1,2.620000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.640000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.660000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.680000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.700000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.720000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.740000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.760000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.780000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.800000000000002,0.7651430824800078,4.069069630725527,300.0
Joint1,2.820000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.840000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.860000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.880000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.900000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.920000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.940000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.960000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,2.980000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,3.000000000000002,0.8352639277726128,2.7847259724664677,-300.0
Joint1,3.0200000000000022,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.0400000000000023,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.0600000000000023,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.0800000000000023,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.1000000000000023,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.1200000000000023,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.1400000000000023,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.1600000000000024,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.1800000000000024,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.2000000000000024,0.8722082769253383,-0.39263229272638056,-300.0
Joint1,3.2200000000000024,0.8489358253868335,-1.9200137109521482,-300.0
Joint1,3.2400000000000024,0.8489358253868335,-1.9200137109521482,-300.0
Joint1,3.2600000000000025,0.8489358253868335,-1.9200137109521482,-300.0
Joint1,3.2800000000000025,0.8489358253868335,-1.9200137109521482,-300.0
Joint1,3.3000000000000025,0.8489358253868335,-1.9200137109521482,-300.0
Joint1,3.3200000000000025,0.8489358253868335,-1.9200137109521482,-300.0
